Parent Molecule,Name,InChIKey,Smiles,Drug Type,Administration_Routes,SideEffects,Oral,Parenteral,Topical,Phase,First Approval,Withdrawn Flag
CHEMBL212432,552-02 FREE BASE,NTRKMGDUWYBLMS-UHFFFAOYSA-N,N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCCCCc1ccc(OCC(O)CO)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3818247,DALMELITINIB,MFEXYTURXUZOID-UHFFFAOYSA-N,CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL163,RITONAVIR,NCDNCNXCDXHOMX-XGKFQTDJSA-N,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1:Synthetic Small Molecule,,,1,0,0,4.0,1996.0,False
CHEMBL276832,HYDRALAZINE,RPTUSVTUFVMDQK-UHFFFAOYSA-N,NNc1nncc2ccccc12,1:Synthetic Small Molecule,,,1,1,0,4.0,1953.0,False
CHEMBL1908324,METAMPICILLIN,FZECHKJQHUVANE-MCYUEQNJSA-N,C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1405,ESTRONE,DNXHEGUUPJUMQT-CBZIJGRNSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,1:Synthetic Small Molecule,,,0,1,0,4.0,1979.0,False
CHEMBL464,ETRETINATE,HQMNCQVAMBCHCO-DJRRULDNSA-N,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,1:Synthetic Small Molecule,,,1,0,0,4.0,1986.0,True
CHEMBL407,FLUMAZENIL,OFBIFZUFASYYRE-UHFFFAOYSA-N,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1:Synthetic Small Molecule,,,0,1,0,4.0,1991.0,False
CHEMBL4471306,QUEMLICLUSTAT,MFYLCAMJNGIULC-KCVUFLITSA-N,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL626,NAFTIFINE,OZGNYLLQHRPOBR-DHZHZOJOSA-N,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,1:Synthetic Small Molecule,,,0,0,1,4.0,1988.0,False
CHEMBL47298,TILORONE,MPMFCABZENCRHV-UHFFFAOYSA-N,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL709,ALFUZOSIN,WNMJYKCGWZFFKR-UHFFFAOYSA-N,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,1:Synthetic Small Molecule,,,1,0,0,4.0,2003.0,False
CHEMBL2105435,SIMFIBRATE,JLRNKCZRCMIVKA-UHFFFAOYSA-N,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1200656,NATAMYCIN,NCXMLFZGDNKEPB-FFPOYIOWSA-N,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,1:Synthetic Small Molecule,,,0,0,1,4.0,1978.0,False
CHEMBL582857,NELIVAPTAN,NJXZWIIMWNEOGJ-WEWKHQNJSA-N,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2216859,NEMIRALISIB,MCIDWGZGWVSZMK-UHFFFAOYSA-N,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL50588,EMETINE,AUVVAXYIELKVAI-CKBKHPSWSA-N,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL1621346,TANSHINONE IIA SULFONIC ACID,UJCACMLMPLLRGW-UHFFFAOYSA-N,Cc1c(S(=O)(=O)O)oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2387541,TETRAHYDROCANNABIVARIN,ZROLHBHDLIHEMS-HUUCEWRRSA-N,CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL23261,DARUSENTAN,FEJVSJIALLTFRP-LJQANCHMSA-N,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL4861471,ECLITASERTIB,XUZICJHIIJCKQQ-ZDUSSCGKSA-N,CN1C(=O)[C@@H](NC(=O)c2nc(Cc3ccccc3)n[nH]2)COc2cccnc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1762621,BARDOXOLONE METHYL,WPTTVJLTNAWYAO-KPOXMGGZSA-N,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL13766,GUAIACOL,LHGVFZTZFXWLCP-UHFFFAOYSA-N,COc1ccccc1O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL298817,ALBACONAZOLE,UHIXWHUVLCAJQL-MPBGBICISA-N,C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL729,LOPINAVIR,KJHKTHWMRKYKJE-SUGCFTRWSA-N,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,1:Synthetic Small Molecule,,,1,0,0,4.0,2000.0,False
CHEMBL2105302,PRENOXDIAZINE,PXZDWASDNFWKSD-UHFFFAOYSA-N,c1ccc(C(Cc2noc(CCN3CCCCC3)n2)c2ccccc2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL290106,BITHIONOL,JFIOVJDNOJYLKP-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1:Synthetic Small Molecule,,,0,0,0,4.0,,True
CHEMBL2110816,BUTRIPTYLINE,ALELTFCQZDXAMQ-UHFFFAOYSA-N,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3311228,OTESECONAZOLE,IDUYJRXRDSPPRC-NRFANRHFSA-N,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,1:Synthetic Small Molecule,,,1,0,0,4.0,2022.0,False
CHEMBL827,DEXMETHYLPHENIDATE,DUGOZIWVEXMGBE-CHWSQXEVSA-N,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,1:Synthetic Small Molecule,,,1,0,0,4.0,2001.0,False
CHEMBL239800,FENOBAM ANHYDROUS,DWPQODZAOSWNHB-UHFFFAOYSA-N,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2103837,TAFAMIDIS,TXEIIPDJKFWEEC-UHFFFAOYSA-N,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,1:Synthetic Small Molecule,,,1,0,0,4.0,2011.0,False
CHEMBL2074972,BENIDIPINE,QZVNQOLPLYWLHQ-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL2105747,TOZADENANT,XNBRWUQWSKXMPW-UHFFFAOYSA-N,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1186579,METHYLNALTREXONE,JVLBPIPGETUEET-GAAHOAFPSA-O,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1:Synthetic Small Molecule,,,1,1,0,4.0,2008.0,False
CHEMBL30,CIMETIDINE,AQIXAKUUQRKLND-UHFFFAOYSA-N,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,1:Synthetic Small Molecule,,,1,1,0,4.0,1977.0,False
CHEMBL3989951,NAVOXIMOD,YGACXVRLDHEXKY-LHPNLFKDSA-N,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL446452,ARUNDINE,VFTRKSBEFQDZKX-UHFFFAOYSA-N,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL420,GUANABENZ,WDZVGELJXXEGPV-YIXHJXPBSA-N,N=C(N)N/N=C/c1c(Cl)cccc1Cl,1:Synthetic Small Molecule,,,1,0,0,4.0,1982.0,False
CHEMBL2396661,ALPELISIB,STUWGJZDJHPWGZ-LBPRGKRZSA-N,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,1:Synthetic Small Molecule,,,1,0,0,4.0,2019.0,False
CHEMBL305906,CETYLPYRIDINIUM,NEUSVAOJNUQRTM-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC[n+]1ccccc1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL100014,AN-9,GYKLFBYWXZYSOW-UHFFFAOYSA-N,CCCC(=O)OCOC(=O)C(C)(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1487,ATORVASTATIN,XUKUURHRXDUEBC-KAYWLYCHSA-N,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1:Synthetic Small Molecule,,,1,0,0,4.0,1996.0,False
CHEMBL2107726,ARIMOCLOMOL,,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,1:Synthetic Small Molecule,,,1,0,0,4.0,2024.0,False
CHEMBL5095169,TIGOZERTINIB,LIMFPAAAIVQRRD-BCGVJQADSA-N,CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL88153,CDC-801,DDYUBCCTNHWSQM-UHFFFAOYSA-N,COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC1CCCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5314915,ENZOMENIB,JQHJEDMMWUIYCE-FVVBACEJSA-N,C=C1C[C@@H]2CC[C@H]1[C@@H](C(=O)N1CCC3(CC1)CN(c1ncncc1Oc1ccc(F)cc1C(=O)N(C(C)C)C(C)C)C3)N2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110774,CHLORPHENOXAMINE,KKHPNPMTPORSQE-UHFFFAOYSA-N,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4788758,OMILANCOR,MVHWZNBAQIGPOQ-UHFFFAOYSA-N,O=C(c1cccc(-c2nc3ccccc3[nH]2)n1)N1CCN(C(=O)c2cccc(-c3nc4ccccc4[nH]3)n2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL38,TRETINOIN,SHGAZHPCJJPHSC-YCNIQYBTSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,1:Synthetic Small Molecule,,,1,0,1,4.0,1971.0,False
CHEMBL717,MEDROXYPROGESTERONE ACETATE,PSGAAPLEWMOORI-PEINSRQWSA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1:Synthetic Small Molecule,,,1,1,0,4.0,1959.0,False
CHEMBL3298910,TELACEBEC,OJICYBSWSZGRFB-UHFFFAOYSA-N,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3087515,MAVOGLURANT,ZFPZEYHRWGMJCV-ZHALLVOQSA-N,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2035187,PACRITINIB,HWXVIOGONBBTBY-ONEGZZNKSA-N,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,1:Synthetic Small Molecule,,,1,0,0,4.0,2022.0,False
CHEMBL1921904,AZD-9164,FNYFFCOCVNTJCD-NNMXADRKSA-N,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL222645,FLOXACILLIN,UIOFUWFRIANQPC-JKIFEVAISA-N,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL990,BUTENAFINE,ABJKWBDEJIDSJZ-UHFFFAOYSA-N,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,1:Synthetic Small Molecule,,,0,0,1,4.0,1996.0,False
CHEMBL285674,ESTAZOLAM,CDCHDCWJMGXXRH-UHFFFAOYSA-N,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1:Synthetic Small Molecule,,,1,0,0,4.0,1990.0,False
CHEMBL4594444,PECAVAPTAN,AZXOTZCWQDJCLY-SJCJKPOMSA-N,C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2111076,HEPTAMINOL,LREQLEBVOXIEOM-UHFFFAOYSA-N,CC(N)CCCC(C)(C)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL285123,(D)-SERINE,MTCFGRXMJLQNBG-UWTATZPHSA-N,N[C@H](CO)C(=O)O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1491,AMLODIPINE,HTIQEAQVCYTUBX-UHFFFAOYSA-N,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1:Synthetic Small Molecule,,,1,0,0,4.0,1992.0,False
CHEMBL4114766,ATUZABRUTINIB,KZMQPYCXSAGLTB-ZWUNQBBJSA-N,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3989731,GEPEFRINE,WTDGMHYYGNJEKQ-ZETCQYMHSA-N,C[C@H](N)Cc1cccc(O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1200593,GADOTERIDOL,,,1:Synthetic Small Molecule,,,0,1,0,4.0,1992.0,False
CHEMBL9967,PIRENZEPINE,RMHMFHUVIITRHF-UHFFFAOYSA-N,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL364713,NOSCAPINE,AKNNEGZIBPJZJG-MSOLQXFVSA-N,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1159717,TULOBUTEROL,YREYLAVBNPACJM-UHFFFAOYSA-N,CC(C)(C)NCC(O)c1ccccc1Cl,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3121849,RAVIDASVIR,LCHMHYPWGWYXEL-ZYADHFCISA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3cc(-c4ccc5[nH]c([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc3c2)c[nH]1)C(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201288,DANTROLENE,OZOMQRBLCMDCEG-VIZOYTHASA-N,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,1:Synthetic Small Molecule,,,1,1,0,4.0,1974.0,False
CHEMBL312862,DEMECOLCINE,NNJPGOLRFBJNIW-HNNXBMFYSA-N,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1200430,ESTRADIOL ACETATE,FHXBMXJMKMWVRG-SLHNCBLASA-N,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1:Synthetic Small Molecule,,,1,0,1,4.0,2003.0,False
CHEMBL2349310,AZD-8797,ZMQSLMZOWVGBSM-GXTWGEPZSA-N,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201046,CEFORANIDE,SLAYUXIURFNXPG-CRAIPNDOSA-N,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,1:Synthetic Small Molecule,,,0,1,0,4.0,1984.0,False
CHEMBL1201256,TRIMETHOBENZAMIDE,FEZBIKUBAYAZIU-UHFFFAOYSA-N,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,1:Synthetic Small Molecule,,,1,1,0,4.0,1974.0,False
CHEMBL2110627,TEMOCAPRIL,FIQOFIRCTOWDOW-BJLQDIEVSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2048308,FLUTAFURANOL,MYNQXTDIPMCJCR-UHFFFAOYSA-N,CNc1ccc(-c2cc3cc(O)ccc3o2)c(F)n1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL46469,ANTHRALIN,NUZWLKWWNNJHPT-UHFFFAOYSA-N,O=C1c2c(O)cccc2Cc2cccc(O)c21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4297329,PIFUSERTIB,AIFGVDXMHWGOGJ-UHFFFAOYSA-N,C[C@]1(O)C[C@@](N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1095097,EPLERENONE,JUKPWJGBANNWMW-VWBFHTRKSA-N,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,1:Synthetic Small Molecule,,,1,0,0,4.0,2002.0,False
CHEMBL4297435,RETAGLIPTIN,WIIAMRXFUJLYEF-SNVBAGLBSA-N,COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL43048,MIDOMAFETAMINE,SHXWCVYOXRDMCX-UHFFFAOYSA-N,CNC(C)Cc1ccc2c(c1)OCO2,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1162175,REGRELOR,NXHAXEBZOXCDKD-XIXRRVGJSA-N,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL633,AMIODARONE,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1:Synthetic Small Molecule,,,1,1,0,4.0,1985.0,False
CHEMBL216913,MITOGUAZONE,MXWHMTNPTTVWDM-NXOFHUPFSA-N,CC(/C=N/NC(=N)N)=N\NC(=N)N,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL447629,MITOBRONITOL,VFKZTMPDYBFSTM-KVTDHHQDSA-N,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5095071,LINVENCORVIR,YLJBFYZGSKMBEZ-MBSDFSHPSA-N,CCOC(=O)C1=C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)N=C(c2nccs2)N[C@H]1c1cccc(F)c1C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1257030,LONIDAMINE,WDRYRZXSPDWGEB-UHFFFAOYSA-N,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL917,FLOXURIDINE,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,1:Synthetic Small Molecule,,,0,1,0,4.0,1970.0,False
CHEMBL2104482,TUCARESOL,XEDONBRPTABQFB-UHFFFAOYSA-N,O=Cc1c(O)cccc1OCc1ccc(C(=O)O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL254328,ABIRATERONE,GZOSMCIZMLWJML-VJLLXTKPSA-N,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL4167360,IDH305,DCGDPJCUIKLTDU-QWQRMKEZSA-N,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4094894,CIPEPOFOL,BMEARIQHWSVDBS-SNVBAGLBSA-N,CC(C)c1cccc([C@H](C)C2CC2)c1O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL232202,ARBUTIN,BJRNKVDFDLYUGJ-RMPHRYRLSA-N,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL268501,PROQUAZONE,JTIGKVIOEQASGT-UHFFFAOYSA-N,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1237132,CLEVIDIPINE,KPBZROQVTHLCDU-UHFFFAOYSA-N,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1:Synthetic Small Molecule,,,0,1,0,4.0,2008.0,False
CHEMBL1201220,DIATRIZOIC ACID,YVPYQUNUQOZFHG-UHFFFAOYSA-N,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1:Synthetic Small Molecule,,,1,1,1,4.0,1954.0,False
CHEMBL3597634,GEMILUKAST,SILHYVDKGHXGBL-UHFFFAOYSA-N,Cc1c(F)cccc1CCCCOc1ccc(C#Cc2ccc(F)c3c(CCCC(=O)O)c(C)n(CCCC(=O)O)c23)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110788,BENZILONIUM,ZKCWITXZGWUJAV-UHFFFAOYSA-N,CC[N+]1(CC)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1513,IRBESARTAN,YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1:Synthetic Small Molecule,,,1,0,0,4.0,1997.0,False
CHEMBL361497,ARTESUNATE,FIHJKUPKCHIPAT-AHIGJZGOSA-N,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,1:Synthetic Small Molecule,,,0,1,0,4.0,2020.0,False
CHEMBL2104340,IBACITABINE,WEVJJMPVVFNAHZ-RRKCRQDMSA-N,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2251727,ETHYL ISOTHIOCYANATE,HBNYJWAFDZLWRS-UHFFFAOYSA-N,CCN=C=S,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1089221,BENDAZAC,BYFMCKSPFYVMOU-UHFFFAOYSA-N,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,1:Synthetic Small Molecule,,,0,0,0,4.0,1984.0,True
CHEMBL1098659,WATER,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,1:Synthetic Small Molecule,,,0,0,1,4.0,1982.0,False
CHEMBL2095209,ICOSAPENT ETHYL,SSQPWTVBQMWLSZ-AAQCHOMXSA-N,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,1:Synthetic Small Molecule,,,1,0,0,4.0,2012.0,False
CHEMBL2107771,RALFINAMIDE,BHJIBOFHEFDSAU-LBPRGKRZSA-N,C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL298359,MITOMYCIN A,HYFMSAFINFJTFH-NGSRAFSJSA-N,COC1=C(C)C(=O)C2=C(C1=O)[C@@H](COC(N)=O)[C@@]1(OC)[C@H]3N[C@H]3CN21,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
