"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL1407356";"OXACEPROL";"ACETYL HYDROXYPROLINE|JONCTUM|OXACEPROL";"";"2.0";"";"";"";"";"";"";"D11AX09 | M01AX24";"D11AX - Other dermatologicals | M01AX - Other antiinflammatory and antirheumatic agents, non-steroids";"D11A - OTHER DERMATOLOGICAL PREPARATIONS | M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"D11 - OTHER DERMATOLOGICAL PREPARATIONS | M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"D - DERMATOLOGICALS | M - MUSCULO-SKELETAL SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CC(=O)N1C[C@H](O)C[C@H]1C(=O)O";"InChI=1S/C7H11NO4/c1-4(9)8-3-5(10)2-6(8)7(11)12/h5-6,10H,2-3H2,1H3,(H,11,12)/t5-,6+/m1/s1";"False";"0"
"CHEMBL1742423";"BILASTINE";"BILASTINA|BILASTINE|ILAXTEN";"";"3.0";"";"'-astine'";"";"antihistaminics (histamine-H1 receptor antagonists)";"'-astine(-astine)'";"";"R06AX29 | S01GX13";"R06AX - Other antihistamines for systemic use | S01GX - Other antiallergics";"R06A - ANTIHISTAMINES FOR SYSTEMIC USE | S01G - DECONGESTANTS AND ANTIALLERGICS";"R06 - ANTIHISTAMINES FOR SYSTEMIC USE | S01 - OPHTHALMOLOGICALS";"R - RESPIRATORY SYSTEM | S - SENSORY ORGANS";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21";"InChI=1S/C28H37N3O3/c1-4-34-20-19-31-25-8-6-5-7-24(25)29-26(31)22-14-17-30(18-15-22)16-13-21-9-11-23(12-10-21)28(2,3)27(32)33/h5-12,22H,4,13-20H2,1-3H3,(H,32,33)";"False";"0"
"CHEMBL1201341";"ECHOTHIOPHATE";"ECHOTHIOPHATE CATION|ECHOTHIOPHATE ION|ECOTHIOPATE|ECOTHIOPATE CATION";"";"4.0";"Fera Pharmaceuticals Llc";"";"";"";"";"1960";"S01EB03";"S01EB - Parasympathomimetics";"S01E - ANTIGLAUCOMA PREPARATIONS AND MIOTICS";"S01 - OPHTHALMOLOGICALS";"S - SENSORY ORGANS";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"1";"0";"Prescription Only";"CCOP(=O)(OCC)SCC[N+](C)(C)C";"InChI=1S/C9H23NO3PS/c1-6-12-14(11,13-7-2)15-9-8-10(3,4)5/h6-9H2,1-5H3/q+1";"False";"0"
"CHEMBL358040";"NORFENEFRINE";"NORFENEFRINA|NORFENEFRINE|NORPHENYLEPHRINE|WV-569 FREE BASE|WV569 FREE BASE";"WV-569 FREE BASE|WV569 FREE BASE";"2.0";"";"";"";"";"";"";"C01CA05";"C01CA - Adrenergic and dopaminergic agents";"C01C - CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES";"C01 - CARDIAC THERAPY";"C - CARDIOVASCULAR SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"NCC(O)c1cccc(O)c1";"InChI=1S/C8H11NO2/c9-5-8(11)6-2-1-3-7(10)4-6/h1-4,8,10-11H,5,9H2";"False";"0"
"CHEMBL92870";"LIDOFLAZINE";"ANGEX|CLINIUM|LIDOFLAZINA|LIDOFLAZINE|MCN-JR-7904|R 7904|R-7904";"MCN-JR-7904|R 7904|R-7904";"2.0";"";"'-lazine'";"1966";"antiarrhythmic/antianginal/antihypertensive agents, phthalazine like structure";"'-lazine(-lazine)'";"";"C08EX01";"C08EX - Other non-selective calcium channel blockers";"C08E - NON-SELECTIVE CALCIUM CHANNEL BLOCKERS";"C08 - CALCIUM CHANNEL BLOCKERS";"C - CARDIOVASCULAR SYSTEM";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"InChI=1S/C30H35F2N3O/c1-22-5-3-6-23(2)30(22)33-29(36)21-35-19-17-34(18-20-35)16-4-7-28(24-8-12-26(31)13-9-24)25-10-14-27(32)15-11-25/h3,5-6,8-15,28H,4,7,16-21H2,1-2H3,(H,33,36)";"False";"0"
"CHEMBL294199";"CAPSAICIN";"ALGRX 4975|ALGRX-4975|AUSANIL|AXSAIN|CAPSAICIN|CAPSAICINA|CAPSAICINE|CAPZASIN-HP|CNTX-4975|DOLENON|FEMA NO. 3404|MIOTON|NGX-1998|NGX-4010|NSC-56353|OVOCAP|QUTENZA|RATDEN PE 40|TOGARASHI ORENJI|TRANS-CAPSAICIN|ZACIN|ZOSTRIX|ZOSTRIX HP";"ALGRX 4975|ALGRX-4975|FEMA NO. 3404|NGX-1998|NGX-4010|NSC-56353";"4.0";"Averitas Pharma Inc";"";"";"";"";"2009";"N01BX04 | M02AB01";"N01BX - Other local anesthetics | M02AB - Capsaicin and similar agents";"N01B - ANESTHETICS, LOCAL | M02A - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN";"N01 - ANESTHETICS | M02 - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN";"N - NERVOUS SYSTEM | M - MUSCULO-SKELETAL SYSTEM";"US-8821920-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"1";"0";"Prescription Only";"COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O";"InChI=1S/C18H27NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h6,8,10-12,14,20H,4-5,7,9,13H2,1-3H3,(H,19,21)/b8-6+";"False";"0"
"CHEMBL4163691";"POSELTINIB";"HM-71224|HM71224|LY3337641|POSELTINIB";"HM71224|LY3337641";"2.0";"";"'-tinib'";"";"tyrosine kinase inhibitors";"'-tinib(-tinib)'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1";"InChI=1S/C26H26N6O3/c1-3-23(33)27-19-5-4-6-21(17-19)35-25-24-22(11-16-34-24)29-26(30-25)28-18-7-9-20(10-8-18)32-14-12-31(2)13-15-32/h3-11,16-17H,1,12-15H2,2H3,(H,27,33)(H,28,29,30)";"False";"0"
"CHEMBL5314555";"LIRAFUGRATINIB";"LIRAFUGRATINIB|RLY 4008|RLY-4008|RLY4008";"RLY-4008|RLY4008";"2.0";"";"'-tinib'";"2022";"tyrosine kinase inhibitors: fibroblast growth factor receptor (FGFR) inhibitors";"'-tinib(-tinib (-gratinib))'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C=C(C)C(=O)Nc1ccc(-c2c(-c3ccc(Oc4nccc(C)n4)c(F)c3)c3c(N)ncnc3n2C)cc1";"InChI=1S/C28H24FN7O2/c1-15(2)27(37)35-19-8-5-17(6-9-19)24-22(23-25(30)32-14-33-26(23)36(24)4)18-7-10-21(20(29)13-18)38-28-31-12-11-16(3)34-28/h5-14H,1H2,2-4H3,(H,35,37)(H2,30,32,33)";"False";"0"
"CHEMBL166937";"SARCNU";"2-CHLOROETHYL-3-SARCOSINAMIDE-1-NITROSOUREA|2-[{[(2-Chloroethyl)(Nitroso)Amino]Carbonyl}(Methyl)Amino]Acetamide|NSC-364432|SARMUSTINE|SarCNU";"NSC-364432";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CN(CC(N)=O)C(=O)N(CCCl)N=O";"InChI=1S/C6H11ClN4O3/c1-10(4-5(8)12)6(13)11(9-14)3-2-7/h2-4H2,1H3,(H2,8,12)";"False";"0"
"CHEMBL1201325";"HEXOCYCLIUM";"HEXOCYCLIUM|HEXOCYCLIUM CATION|HEXOCYCLIUM ION";"";"4.0";"Abbvie Inc";"'-ium'";"";"quaternary ammonium derivatives";"'-ium(-ium)'";"1982";"A03AB10";"A03AB - Synthetic anticholinergics, quaternary ammonium compounds";"A03A - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Discontinued";"C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1";"InChI=1S/C20H33N2O/c1-22(2)15-13-21(14-16-22)17-20(23,18-9-5-3-6-10-18)19-11-7-4-8-12-19/h3,5-6,9-10,19,23H,4,7-8,11-17H2,1-2H3/q+1";"False";"0"
"CHEMBL38434";"BREQUINAR";"BREQUINAR";"";"2.0";"";"";"1987";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O";"InChI=1S/C23H15F2NO2/c1-13-21(23(27)28)18-12-16(24)10-11-20(18)26-22(13)15-8-6-14(7-9-15)17-4-2-3-5-19(17)25/h2-12H,1H3,(H,27,28)";"False";"0"
"CHEMBL1200830";"FERROUS SULFATE";"COPPERAS|FEOSOL|FEOSPAN|FER-IN-SOL|FERO-GRADUMET|FERR SULF, DRIED|FERROGRAD|FERROSI SULFAS|FERROUS II SULFATE HEPTAHYDRATE|FERROUS SULFATE|FERROUS SULFATE (1:1)|FERROUS SULFATE ANHYDROUS|FERROUS SULFATE COMPONENT OF FOLVRON|FERROUS SULFATE HEPTAHYDRATE|FERROUS SULFATE HYDRATE|FERROUS SULFATE, ANHYDROUS|FERROUS SULFATE, EXSICCATED|FERROUS SULFATE,DRIED|FERROUS SULPHATE|FERROUS SULPHATE (1:1)|FERROUS SULPHATE ANHYDROUS|FERROUS SULPHATE HEPTAHYDRATE|FERROUS SULPHATE, ANHYDROUS|FERRUM SULPHURICUM|FESOFOR|GREEN VITRIOL|HAEMOFORT|IRON (AS FERROUS SULFATE)|IRON (AS SULPHATE)|IRON SULFATE (FESO4)|IRON SULPHATE (FESO4)|IRON VITRIOL|IRONATE|MOL-IRON|Monsels Solution|NSC-146177|NSC-57631|PRESFERSUL|SLOW-FE|SULFERROUS";"NSC-146177|NSC-57631";"4.0";"Lederle Laboratories Div American Cyanamid Co";"";"";"";"";"1982";"B03AA07";"B03AA - Iron bivalent, oral preparations";"B03A - IRON PREPARATIONS";"B03 - ANTIANEMIC PREPARATIONS";"B - BLOOD AND BLOOD FORMING ORGANS";"None";"9:Inorganic";"0";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Discontinued";"";"";"False";"0"
"CHEMBL3353541";"GLPG-0974";"GLPG-0974|GLPG0974";"GLPG-0974|GLPG0974";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"C[C@]1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12";"InChI=1S/C25H25ClN2O4S/c1-25(11-13-28(25)23(31)20-16-33-21-9-3-2-8-19(20)21)24(32)27(12-5-10-22(29)30)15-17-6-4-7-18(26)14-17/h2-4,6-9,14,16H,5,10-13,15H2,1H3,(H,29,30)/t25-/m1/s1";"False";"0"
"CHEMBL3545308";"ROCILETINIB";"AVL-301|CNX-419|CO-1686|CS-1631|ROCILETINIB|Rociletinib";"AVL-301|CNX-419|CO-1686|CS-1631";"3.0";"";"'-tinib'";"2014";"tyrosine kinase inhibitors";"'-tinib(-tinib)'";"";"L01EB05";"L01EB - Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors";"L01E - PROTEIN KINASE INHIBITORS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1";"InChI=1S/C27H28F3N7O3/c1-4-24(39)32-18-6-5-7-19(14-18)33-25-21(27(28,29)30)16-31-26(35-25)34-22-9-8-20(15-23(22)40-3)37-12-10-36(11-13-37)17(2)38/h4-9,14-16H,1,10-13H2,2-3H3,(H,32,39)(H2,31,33,34,35)";"False";"0"
"CHEMBL1201207";"BETAMETHASONE PHOSPHORIC ACID";"BETAMETHASONE PHOSPHORIC ACID|Betamethasone phosphate";"";"4.0";"American Regent Inc|Schering Corp Sub Schering Plough Corp|Watson Laboratories Inc|Organon Llc A Sub Of Organon And Co|Hikma Farmaceutica Portugal Sa";"";"";"";"";"1965";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"1";"0";"1";"0";"0";"Prescription Only";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O";"InChI=1S/C22H30FO8P/c1-12-8-16-15-5-4-13-9-14(24)6-7-19(13,2)21(15,23)17(25)10-20(16,3)22(12,27)18(26)11-31-32(28,29)30/h6-7,9,12,15-17,25,27H,4-5,8,10-11H2,1-3H3,(H2,28,29,30)/t12-,15-,16-,17-,19-,20-,21-,22-/m0/s1";"False";"0"
"CHEMBL53366";"IMIDAFENACIN";"IMIDAFENACIN|IMIDAFENACINA|IMIDAFENACINE|KRP-197|ONO-8025|STAYBLA|URITOS";"KRP-197|ONO-8025";"3.0";"";"'-fenacin'";"";"muscarinic receptor antagonists";"'-fenacin(-fenacin)'";"";"G04BD14";"G04BD - Drugs for urinary frequency and incontinence";"G04B - UROLOGICALS";"G04 - UROLOGICALS";"G - GENITO URINARY SYSTEM AND SEX HORMONES";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1";"InChI=1S/C20H21N3O/c1-16-22-13-15-23(16)14-12-20(19(21)24,17-8-4-2-5-9-17)18-10-6-3-7-11-18/h2-11,13,15H,12,14H2,1H3,(H2,21,24)";"False";"0"
"CHEMBL4279455";"LAROTAXEL";"LAROTAXEL|XRP-9881|XRP9881";"XRP-9881|XRP9881";"3.0";"";"'-taxel'";"";"antineoplastics, taxane derivatives";"'-taxel(-taxel)'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C";"InChI=1S/C45H53NO14/c1-23-29(57-39(52)33(49)32(26-15-11-9-12-16-26)46-40(53)60-41(4,5)6)21-45(54)37(58-38(51)27-17-13-10-14-18-27)35-43(36(50)34(56-24(2)47)31(23)42(45,7)8)20-28(43)19-30-44(35,22-55-30)59-25(3)48/h9-18,28-30,32-35,37,49,54H,19-22H2,1-8H3,(H,46,53)/t28-,29+,30-,32+,33-,34-,35+,37+,43-,44+,45-/m1/s1";"False";"0"
"CHEMBL2110922";"AMEZINIUM";"AMEZINIUM CATION|AMEZINIUM ION";"";"2.0";"";"'-ium'";"";"quaternary ammonium derivatives";"'-ium(-ium)'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"COc1cc(N)cn[n+]1-c1ccccc1";"InChI=1S/C11H11N3O/c1-15-11-7-9(12)8-13-14(11)10-5-3-2-4-6-10/h2-8,12H,1H3/p+1";"False";"0"
"CHEMBL2336071";"SIPONIMOD";"BAF-312|BAF312|MAYZENT|NVP-BAF312-NX|SIPONIMOD|Siponimod";"BAF-312|BAF312|NVP-BAF312-NX";"4.0";"Novartis Pharmaceuticals Corp";"'-imod'";"2018";"immunomodulators";"'-imod(-imod)'";"2019";"L04AE03";"L04AE - Sphingosine-1-phosphate (S1P) receptor modulators";"L04A - IMMUNOSUPPRESSANTS";"L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"US-7939519-B2";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1";"InChI=1S/C29H35F3N2O3/c1-3-21-14-23(10-11-24(21)15-34-16-25(17-34)28(35)36)19(2)33-37-18-20-9-12-26(22-7-5-4-6-8-22)27(13-20)29(30,31)32/h9-14,22,25H,3-8,15-18H2,1-2H3,(H,35,36)/b33-19+";"False";"0"
"CHEMBL77305";"RUBITECAN";"9-NC|9-NITRO-20(S)-CAMPTOTHECIN|9-NITRO-20-(S)-CAMPTOTHECIN|9-NITROCAMPTOTHECIN|RFS 2000|RFS-2000|RFS2000|RUBITECAN";"RFS 2000|RFS-2000|RFS2000";"3.0";"";"'-tecan'";"1999";"antineoplastics (camptothecin derivatives)";"'-tecan(-tecan)'";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1";"InChI=1S/C20H15N3O6/c1-2-20(26)13-7-16-17-10(8-22(16)18(24)12(13)9-29-19(20)25)6-11-14(21-17)4-3-5-15(11)23(27)28/h3-7,26H,2,8-9H2,1H3/t20-/m0/s1";"False";"0"
"CHEMBL191";"LOSARTAN";"ALLISARTAN|ANGIZAAR|DUP-89|E-3174|EXP-3174|EXP3174|HGP-1405|HGP1405|LOSARTAN|LOSARTAN CARBOXYLIC ACID|LOSARTIC|LOZAP|NSC-758699";"E-3174|EXP3174|HGP-1405|HGP1405|NSC-758699";"4.0";"Prinston Pharmaceutical Inc|Alembic Pharmaceuticals Ltd|Lupin Ltd|Apotex Corp|Teva Pharmaceuticals Usa|Aurobindo Pharma Ltd|Aiping Pharmaceutical Inc|Teva Pharmaceuticals Usa Inc|Granules India Ltd|Sandoz Inc";"'-sartan'";"1992";"angiotensin II receptor antagonists";"'-sartan(-sartan)'";"1995";"C09CA01";"C09CA - Angiotensin II receptor blockers (ARBs), plain";"C09C - ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN";"C09 - AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM";"C - CARDIOVASCULAR SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1";"InChI=1S/C22H23ClN6O/c1-2-3-8-20-24-21(23)19(14-30)29(20)13-15-9-11-16(12-10-15)17-6-4-5-7-18(17)22-25-27-28-26-22/h4-7,9-12,30H,2-3,8,13-14H2,1H3,(H,25,26,27,28)";"False";"0"
"CHEMBL2110781";"CHLORBENZOXAMINE";"CHLORBENZOXAMINE|CLORBENZOXAMINA";"";"2.0";"";"";"";"";"";"";"A03AX03";"A03AX - Other drugs for functional gastrointestinal disorders";"A03A - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM";"None";"1:Synthetic Small Molecule";"0";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1";"InChI=1S/C27H31ClN2O/c1-22-9-5-6-12-24(22)21-30-17-15-29(16-18-30)19-20-31-27(23-10-3-2-4-11-23)25-13-7-8-14-26(25)28/h2-14,27H,15-21H2,1H3";"False";"0"
"CHEMBL620";"CLIDINIUM";"CLIDINIUM CATION|CLIDINIUM ION";"";"4.0";"Winder Laboratoiries Llc|Alembic Pharmaceuticals Ltd|Hoffmann La Roche Inc|Amneal Eu Ltd|Torrent Pharmaceuticals Ltd|Corepharma Llc|Alkem Laboratories Ltd|Bausch Health Us Llc|Aurobindo Pharma Ltd|Chartwell Rx Sciences Llc";"'-ium'";"1961";"quaternary ammonium derivatives";"'-ium(-ium)'";"1982";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2";"InChI=1S/C22H26NO3/c1-23-14-12-17(13-15-23)20(16-23)26-21(24)22(25,18-8-4-2-5-9-18)19-10-6-3-7-11-19/h2-11,17,20,25H,12-16H2,1H3/q+1";"False";"0"
"CHEMBL284092";"GEPIRONE";"Ariza|BMY-13805|GEPIRONA|GEPIRONE|MJ-13805|ORG-13011|ORG-33062 FREE BASE|Variza";"BMY-13805|ORG-13011|ORG-33062 FREE BASE";"4.0";"Fabre Kramer Pharmaceuticals Inc";"";"1985";"";"";"2023";"N06AX19";"N06AX - Other antidepressants";"N06A - ANTIDEPRESSANTS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"US-7538116-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Discontinued";"CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1";"InChI=1S/C19H29N5O2/c1-19(2)14-16(25)24(17(26)15-19)9-4-3-8-22-10-12-23(13-11-22)18-20-6-5-7-21-18/h5-7H,3-4,8-15H2,1-2H3";"False";"0"
"CHEMBL4298138";"REPOTRECTINIB";"AUGTYRO|REPOTRECTINIB|TPX-0005|TRX-0005";"TPX-0005|TRX-0005";"4.0";"Bristol Myers Squibb Co";"'-tinib'";"2018";"tyrosine kinase inhibitors: tropomyosin receptor kinase (TRK) inhibitors";"'-tinib(-tinib (-trectinib))'";"2023";"L01EX28";"L01EX - Other protein kinase inhibitors";"L01E - PROTEIN KINASE INHIBITORS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"US-9714258-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1";"InChI=1S/C18H18FN5O2/c1-10-8-20-18(25)14-9-21-24-6-5-16(23-17(14)24)22-11(2)13-7-12(19)3-4-15(13)26-10/h3-7,9-11H,8H2,1-2H3,(H,20,25)(H,22,23)/t10-,11+/m0/s1";"False";"0"
"CHEMBL1072";"BUMETANIDE";"BETINEX|BUMETANIDA|BUMETANIDE|BUMEX|BURINEX|Lixil|PF-1593|PF1593|RO 10-6338|RO-10-6338|RO-106338|RO10-6338|S-95008.|S95008.";"PF-1593|PF1593|RO 10-6338|RO-10-6338|RO-106338|RO10-6338|S-95008.|S95008.";"4.0";"Rising Pharma Holdings Inc|Sagent Pharmaceuticals|Gland Pharma Ltd|Sandoz Inc|Lupin Ltd|Msn Laboratories Private Ltd|Zydus Pharmaceuticals Usa Inc|Appco Pharma Llc|Amneal Pharmaceuticals Co Gmbh|Hospira Inc";"'-etanide'";"1976";"diuretics (piretanide type)";"'-etanide(-etanide)'";"1983";"C03CA02";"C03CA - Sulfonamides, plain";"C03C - HIGH-CEILING DIURETICS";"C03 - DIURETICS";"C - CARDIOVASCULAR SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"1";"0";"1";"Prescription Only";"CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1";"InChI=1S/C17H20N2O5S/c1-2-3-9-19-14-10-12(17(20)21)11-15(25(18,22)23)16(14)24-13-7-5-4-6-8-13/h4-8,10-11,19H,2-3,9H2,1H3,(H,20,21)(H2,18,22,23)";"False";"0"
"CHEMBL5083772";"BIIB-091";"BIIB-091|BIIB091";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"Cn1cc(Nc2nccc(-c3ccc4c(c3)CN(C3COC3)CC[C@H]4NC(=O)c3cn(C(C)(C)C)nn3)n2)cn1";"InChI=1S/C28H34N10O2/c1-28(2,3)38-15-25(34-35-38)26(39)32-24-8-10-37(21-16-40-17-21)13-19-11-18(5-6-22(19)24)23-7-9-29-27(33-23)31-20-12-30-36(4)14-20/h5-7,9,11-12,14-15,21,24H,8,10,13,16-17H2,1-4H3,(H,32,39)(H,29,31,33)/t24-/m1/s1";"False";"0"
"CHEMBL2107062";"PHENETURIDE";"BENURIDE|DL-PHENETURIDE|ETHYLPHENACEMIDE|FENETURIDA|LABURIDE|LIRCAPYL|M-551|PBU|PHENETURIDE|PHENURIDE|S-46";"M-551|PBU|S-46";"2.0";"";"";"";"";"";"";"N03AX13";"N03AX - Other antiepileptics";"N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CCC(C(=O)NC(N)=O)c1ccccc1";"InChI=1S/C11H14N2O2/c1-2-9(10(14)13-11(12)15)8-6-4-3-5-7-8/h3-7,9H,2H2,1H3,(H3,12,13,14,15)";"False";"0"
"CHEMBL1200453";"DOCOSANOL";"ABREVA|BEHENIC ALCOHOL|BEHENYL ALCOHOL|DOCOSANOL|LIDAKOL|N-DOCOSANOL|NSC-8407|STENOL 1822";"NSC-8407";"4.0";"Alembic Pharmaceuticals Ltd|P And L Development Llc|Taro Pharmaceuticals Inc|Haleon Us Holdings Llc|Aurobindo Pharma Ltd";"";"1999";"";"";"2000";"D06BB11";"D06BB - Antivirals";"D06B - CHEMOTHERAPEUTICS FOR TOPICAL USE";"D06 - ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE";"D - DERMATOLOGICALS";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"1";"0";"Over the Counter";"CCCCCCCCCCCCCCCCCCCCCCO";"InChI=1S/C22H46O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h23H,2-22H2,1H3";"False";"0"
